claim_id,class,subject_type,subject_id,subject_name,predicate,object_type,object_id,object_name,polarity,matrix,process,method,study_type,year,citation_count,weight,n_independent_sources,provenance
C-mvl-132-128-lipid oxidation,C_molecule_formed_by_pathway,molecule,128,ethyl dodecanoate,formed_by,pathway,lipid oxidation,Lipid oxidation,positive,sheep[7],Lipid oxidation,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-136-614-lipid oxidation,C_molecule_formed_by_pathway,molecule,614,2-methylpropyl acetate,formed_by,pathway,lipid oxidation,Lipid oxidation,positive,beef[11],Lipid oxidation,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-137-675-lipid oxidation,C_molecule_formed_by_pathway,molecule,675,2-acetylfuran,formed_by,pathway,lipid oxidation,Lipid oxidation,positive,pork[39],Lipid oxidation,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-140-609-lipid oxidation,C_molecule_formed_by_pathway,molecule,609,2-butylfuran,formed_by,pathway,lipid oxidation,Lipid oxidation,positive,crab[12],Lipid oxidation,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-141-476-lipid oxidation,C_molecule_formed_by_pathway,molecule,476,2-pentylfuran,formed_by,pathway,lipid oxidation,Lipid oxidation,positive,"beef[3], chicken[15-16,33], crab[12,18,44], duck[13,19,66], pork[5-6,9-10， 61,67,69], sheep[7,25,70]",Lipid oxidation,literature-compiled volatile library,compiled_library,,,0.4804,11,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-146-724-lipid oxidation,C_molecule_formed_by_pathway,molecule,724,4-hexanolide (gamma-hexalactone),formed_by,pathway,lipid oxidation,Lipid oxidation,positive,"beef[63,65], chicken[15]",Lipid oxidation,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-148-265-lipid oxidation,C_molecule_formed_by_pathway,molecule,265,5-octanolide (delta-octalactone),formed_by,pathway,lipid oxidation,Lipid oxidation,positive,"beef[32], pork[32], goose[62]",Lipid oxidation,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-149-537-lipid oxidation,C_molecule_formed_by_pathway,molecule,537,4-octanolide (gamma-octalactone),formed_by,pathway,lipid oxidation,Lipid oxidation,positive,"beef[2,32,63,65], goose[62], pork[32]",Lipid oxidation,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-153-642-lipid oxidation,C_molecule_formed_by_pathway,molecule,642,4-decanolide (gamma-decalactone),formed_by,pathway,lipid oxidation,Lipid oxidation,positive,"beef63,65], chicken[4,15], pork[14]",Lipid oxidation,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-155-767-lipid oxidation,C_molecule_formed_by_pathway,molecule,767,4-dodecanolide (gamma-dodecalactone),formed_by,pathway,lipid oxidation,Lipid oxidation,positive,"beef[32,40], chicken[4], pork[32]",Lipid oxidation,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-158-577-maillard reaction,C_molecule_formed_by_pathway,molecule,577,methanethiol,formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef[2,30,40,46,50], chicken[15], pork[14,69,74]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.2394,2,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-160-619-maillard reaction,C_molecule_formed_by_pathway,molecule,619,2-methyl-3-furanthiol,formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef [2,11,30,34,40,50-51,63,65,72], chicken[4,15,17], duck[19], sheep[20,26], pork[14]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.3374,4,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-160-579-maillard reaction,C_molecule_formed_by_pathway,molecule,579,2-methyl-3-furanthiol (or 5-mercapto-2-methylfuran),formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef [2,11,30,34,40,50-51,63,65,72], chicken[4,15,17], duck[19], sheep[20,26], pork[14]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-161-365-maillard reaction,C_molecule_formed_by_pathway,molecule,365,"2,5-dimethyl-3-furanthiol",formed_by,pathway,maillard reaction,Maillard reaction,positive,chicken[4],Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-162-427-maillard reaction,C_molecule_formed_by_pathway,molecule,427,2-(mercaptomethyl)furan (2-furylmethanethiol),formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef [11,30,32,40-41], chicken[4,15,17,31], duck[19,60,66], sheep[26], pork[14,32]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-163-630-maillard reaction,C_molecule_formed_by_pathway,molecule,630,benzyl mercaptan (benzylthiol),formed_by,pathway,maillard reaction,Maillard reaction,positive,sheep[25],Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-163-664-maillard reaction,C_molecule_formed_by_pathway,molecule,664,alpha-toluenethiol (phenylmethanethiol),formed_by,pathway,maillard reaction,Maillard reaction,positive,sheep[25],Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-166-114-maillard reaction,C_molecule_formed_by_pathway,molecule,114,hydrogen sulfide,formed_by,pathway,maillard reaction,Maillard reaction,positive,beef[1],Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-167-568-maillard reaction,C_molecule_formed_by_pathway,molecule,568,carbon disulfide,formed_by,pathway,maillard reaction,Maillard reaction,positive,beef[1],Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-168-127-maillard reaction,C_molecule_formed_by_pathway,molecule,127,dimethyl sulfide (methylthiomethane),formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef[2,30,40], crab[18]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-169-436-maillard reaction,C_molecule_formed_by_pathway,molecule,436,dimethyl disulfide (methyldithiomethane),formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef[1,23,46,59], chicken[15], pork[69]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-170-378-maillard reaction,C_molecule_formed_by_pathway,molecule,378,dimethyl trisulfide (methyltrithiomethane),formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef [1-2,11,23,32,41,46,50,59], duck[13,19,60,66], chicken[17], pork[14,32,69]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-170-389-maillard reaction,C_molecule_formed_by_pathway,molecule,389,"2,3,4-trithiapentane",formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef [1-2,11,23,32,41,46,50,59], duck[13,19,60,66], chicken[17], pork[14,32,69]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-174-714-maillard reaction,C_molecule_formed_by_pathway,molecule,714,2-methyl-3-(methylthio)furan,formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef[3,40], chicken[15], sheep[7]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-175-623-maillard reaction,C_molecule_formed_by_pathway,molecule,623,Methional,formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef [1-2,11,23,27-30,32,34,40-41,48,50,54,63,65,71-72], chicken[4,15- 17,31,42], crab[38,55], duck[13,19,60,66], pork[32], sheep[20,25,35]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-175-231-maillard reaction,C_molecule_formed_by_pathway,molecule,231,3-(methylthio)propanal (methional),formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef [1-2,11,23,27-30,32,34,40-41,48,50,54,63,65,71-72], chicken[4,15- 17,31,42], crab[38,55], duck[13,19,60,66], pork[32], sheep[20,25,35]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-175-766-maillard reaction,C_molecule_formed_by_pathway,molecule,766,3-(methylthio)-propionaldehyde,formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef [1-2,11,23,27-30,32,34,40-41,48,50,54,63,65,71-72], chicken[4,15- 17,31,42], crab[38,55], duck[13,19,60,66], pork[32], sheep[20,25,35]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-176-647-maillard reaction,C_molecule_formed_by_pathway,molecule,647,2-methyl-3-(methyldithio)furan,formed_by,pathway,maillard reaction,Maillard reaction,positive,beef[40],Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-177-2-maillard reaction,C_molecule_formed_by_pathway,molecule,2,2-[(methyldithio)methyl]furan (2-furfurylmethyl disulfide),formed_by,pathway,maillard reaction,Maillard reaction,positive,beef[51],Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-178-647-maillard reaction,C_molecule_formed_by_pathway,molecule,647,2-methyl-3-(methyldithio)furan,formed_by,pathway,maillard reaction,Maillard reaction,positive,beef[51],Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-178-647-lipid oxidation,C_molecule_formed_by_pathway,molecule,647,2-methyl-3-(methyldithio)furan,formed_by,pathway,lipid oxidation,Lipid oxidation,positive,beef[51],Lipid oxidation,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-179-714-maillard reaction,C_molecule_formed_by_pathway,molecule,714,2-methyl-3-(methylthio)furan,formed_by,pathway,maillard reaction,Maillard reaction,positive,beef[52],Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-179-714-lipid oxidation,C_molecule_formed_by_pathway,molecule,714,2-methyl-3-(methylthio)furan,formed_by,pathway,lipid oxidation,Lipid oxidation,positive,beef[52],Lipid oxidation,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-180-778-maillard reaction,C_molecule_formed_by_pathway,molecule,778,bis(2-methyl-3-furyl)disulfide,formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef [3,32,51,72], chicken[15], pork[32]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-183-271-maillard reaction,C_molecule_formed_by_pathway,molecule,271,2-methylthiophene,formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef[2,50], chicken[4,15], pork[5]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.2394,2,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-184-348-maillard reaction,C_molecule_formed_by_pathway,molecule,348,2-acetylthiophene,formed_by,pathway,maillard reaction,Maillard reaction,positive,chicken[4],Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-185-148-maillard reaction,C_molecule_formed_by_pathway,molecule,148,"2,5-dimethylthiophene",formed_by,pathway,maillard reaction,Maillard reaction,positive,beef[3],Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-191-124-maillard reaction,C_molecule_formed_by_pathway,molecule,124,2-formylthiophene,formed_by,pathway,maillard reaction,Maillard reaction,positive,"chicken[4,56], pork[5,14]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
C-mvl-193-263-maillard reaction,C_molecule_formed_by_pathway,molecule,263,3-methyl-2-formylthiophene,formed_by,pathway,maillard reaction,Maillard reaction,positive,"beef[3], chicken[56]",Maillard reaction,literature-compiled volatile library,compiled_library,,,0.1414,1,"derived:meaty_volatile_library(cas_number,likely_process,chemical_group,odor_threshold,beef_relevance_score) x molecules.cas_number"
